source,biopolymer_type,material_composition,ha_wt_pct,pore_size_um,porosity_pct,printing_method,layer_thickness_um,density_g_cm3,compressive_strength_MPa,elastic_modulus_MPa,degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score,data_provenance
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,258.46,33.82,salt leaching,313.61,1.013,56.01,1573.2,6.194,57.75,35.8,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,294.75,50.44,salt leaching,233.31,0.709,30.87,3302.1,1.167,62.66,51.26,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,434.21,69.64,salt leaching,123.58,0.407,7.98,187.7,3.695,78.47,83.16,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,369.78,57.09,freeze drying,146.77,0.726,32.23,2013.5,7.452,83.02,42.87,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (20wt% HA),20,693.6,74.64,freeze drying,212.59,0.47,18.45,1189.6,9.127,54.63,40.53,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,616.23,47.36,electrospinning,330.06,0.854,43.42,6591.4,1.033,50.19,38.78,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,470.77,76.23,electrospinning,299.27,0.402,15.0,781.3,8.235,65.61,59.5,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,257.5,75.41,SLA,377.37,0.396,9.64,1036.0,3.707,67.91,70.5,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,642.51,40.34,electrospinning,215.01,1.123,56.19,9861.3,2.577,43.88,29.69,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (20wt% HA),20,129.91,60.2,salt leaching,271.18,0.696,20.93,3663.0,1.961,71.5,57.52,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,452.83,31.36,salt leaching,336.96,0.982,55.81,5813.3,1.083,51.49,36.15,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,521.93,58.33,SLA,159.94,0.477,12.03,65.1,0.243,57.04,57.92,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,573.99,89.38,freeze drying,391.84,0.177,2.82,188.6,2.853,73.45,82.71,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (15wt% HA),15,123.3,73.32,electrospinning,324.58,0.386,12.08,1037.2,0.32,76.34,56.02,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (10wt% HA),10,413.15,83.0,freeze drying,314.74,0.259,5.31,325.8,3.64,72.48,90.03,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (15wt% HA),15,529.59,79.7,salt leaching,111.97,0.36,11.93,723.1,9.117,61.29,53.3,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (10wt% HA),10,439.48,75.48,electrospinning,337.49,0.33,7.81,507.0,0.275,79.17,87.43,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (10wt% HA),10,478.06,35.83,electrospinning,122.22,0.863,31.33,3844.8,0.197,53.78,35.95,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,250.69,45.48,SLA,110.72,1.027,47.13,7551.6,2.72,58.93,45.36,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,178.15,86.69,salt leaching,290.17,0.225,6.13,229.1,8.348,72.21,62.55,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,239.53,81.55,SLA,168.38,0.291,4.36,408.3,2.117,66.43,84.75,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,638.0,58.62,electrospinning,391.72,0.688,22.0,2464.7,1.989,57.82,57.61,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,405.65,40.15,salt leaching,152.62,1.127,65.64,8691.2,2.703,59.58,42.17,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (20wt% HA),20,569.35,76.68,SLS,295.0,0.432,16.09,1130.7,8.721,45.78,52.29,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,305.41,74.48,electrospinning,109.85,0.357,4.28,171.8,2.081,76.78,93.14,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (20wt% HA),20,681.67,82.36,freeze drying,116.79,0.302,4.65,567.9,8.062,59.07,63.42,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,362.76,71.38,freeze drying,112.07,0.328,5.72,30.5,0.314,83.78,85.59,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,208.79,48.17,freeze drying,173.18,0.801,30.2,4888.7,0.253,62.78,45.94,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,353.98,58.7,FDM,242.81,0.512,15.78,604.6,1.279,69.42,77.55,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,561.99,83.19,electrospinning,158.44,0.305,9.22,860.6,1.136,67.49,73.14,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,394.52,40.59,electrospinning,254.26,1.119,63.54,9420.8,2.634,58.62,47.43,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,685.88,56.4,salt leaching,383.71,0.879,51.49,4768.9,6.958,56.21,23.73,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,653.68,48.28,electrospinning,232.96,0.974,51.0,8023.5,2.758,47.59,32.66,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (20wt% HA),20,555.18,48.32,electrospinning,241.56,0.958,53.72,5221.5,6.952,49.89,23.36,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,458.28,81.14,freeze drying,147.14,0.253,4.28,81.4,4.751,76.09,67.89,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (15wt% HA),15,597.35,86.06,SLS,211.24,0.247,6.47,304.2,9.752,49.24,60.06,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,662.79,30.34,salt leaching,116.59,1.123,55.53,7051.8,3.168,50.93,24.14,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,524.34,42.52,SLS,188.44,0.776,4.26,42.5,5.442,51.28,50.94,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,610.97,60.18,SLA,132.05,0.616,24.67,2609.4,0.282,57.35,49.02,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,675.03,53.4,SLA,311.95,0.845,44.48,5972.5,1.044,45.29,35.88,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (20wt% HA),20,652.64,52.17,SLA,133.31,0.887,40.4,5302.8,8.024,52.07,28.22,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,204.0,47.93,SLA,126.4,0.805,35.05,4710.3,0.237,63.3,44.4,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,557.34,38.43,electrospinning,361.22,0.831,4.56,60.5,6.022,60.64,48.1,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,221.16,49.28,SLA,208.66,0.581,15.34,108.4,0.23,66.51,55.1,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,325.71,54.65,FDM,245.91,0.822,35.93,6660.4,1.256,66.96,56.33,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,282.78,82.38,SLS,261.64,0.286,8.61,659.9,1.488,67.42,94.92,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,398.37,39.49,freeze drying,355.45,0.981,54.45,8580.2,1.161,72.72,50.39,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (10wt% HA),10,631.4,57.94,SLA,398.3,0.64,17.84,1996.5,3.732,49.04,47.12,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (30wt% HA),30,348.09,79.21,freeze drying,106.45,0.393,9.53,1098.8,6.943,69.68,64.5,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (10wt% HA),10,442.31,81.33,freeze drying,330.33,0.251,5.59,322.0,0.324,75.95,78.19,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (20wt% HA),20,559.26,39.16,SLA,161.84,1.04,32.6,5904.8,6.086,43.83,22.34,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,275.51,49.65,SLA,169.03,0.77,32.12,808.0,8.581,55.02,50.37,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,637.31,38.24,salt leaching,231.89,0.945,53.89,1145.0,7.516,43.96,18.83,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,558.01,41.92,FDM,277.07,0.936,34.96,4501.4,3.459,55.11,33.26,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,539.2,86.44,SLS,207.52,0.155,1.82,7.2,0.283,54.65,44.71,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,90.01,86.69,salt leaching,214.01,0.186,1.88,51.5,2.474,73.89,67.8,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,699.82,48.04,electrospinning,125.34,0.978,52.1,8380.5,2.591,60.25,39.94,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,234.38,38.44,SLA,269.37,0.942,43.08,1333.6,6.745,47.07,32.49,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (30wt% HA),30,310.46,69.66,SLA,224.46,0.53,17.8,2450.8,0.256,64.14,68.0,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,653.47,51.9,FDM,335.97,0.649,3.14,34.7,6.32,60.58,38.81,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,285.58,77.0,FDM,366.65,0.352,9.86,198.3,8.867,68.76,82.27,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (20wt% HA),20,142.07,40.18,SLA,204.6,1.023,36.07,5689.9,4.788,56.51,33.94,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,454.03,38.06,SLS,291.06,1.03,40.8,6112.9,1.652,51.08,44.34,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (30wt% HA),30,376.23,72.98,freeze drying,324.62,0.52,14.73,1931.1,2.042,92.34,74.0,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,330.38,35.69,FDM,366.08,1.166,64.66,11266.5,1.0,58.49,44.4,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (30wt% HA),30,400.48,65.45,SLS,396.29,0.651,22.58,3655.1,3.38,67.17,64.13,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,318.72,84.36,SLA,114.41,0.284,7.16,823.9,1.401,75.24,77.0,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (10wt% HA),10,378.08,30.7,SLA,357.3,1.054,47.38,5386.5,2.907,52.9,39.91,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,153.05,62.75,freeze drying,183.79,0.587,13.3,1829.6,2.439,69.75,72.91,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,139.83,57.38,freeze drying,356.86,0.725,30.18,3307.2,3.335,60.16,47.82,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,594.65,88.51,electrospinning,136.08,0.143,2.82,43.4,1.479,56.11,68.79,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
